"ubigeo","c3_p1_1","c3_p1_2","c3_p1_3","c3_p1_4","c3_p1_5","c3_p1_6","c3_p1_7","c3_p1_8","c3_p2_1","c3_p2_2","c3_p2_3","c3_p2_4","c3_p2_5","c3_p2_6","c3_p2_7","c3_p2_8","c3_p2_9","c3_p2_10","c3_p2_11","c3_p2_12","c3_p2_13","c3_p2_14","c3_p2_15","c3_p2_16","c4_p1","c2_p11","c2_p12","c2_p13","t_c4_p1","c2_p1_1","c2_p1_2","c2_p1_3","c2_p1_4","c2_p1_5","c2_p1_6","c2_p1_7","c2_p3_1","c2_p3_2","c2_p3_3","c2_p3_4","c2_p3_5","c2_p3_6","c2_p3_7","c2_p3_8","c2_p3_9","c2_p4_1","c2_p4_2","c2_p4_3","c2_p4_4","c2_p4_5","c2_p4_6","c2_p4_7","c2_p4_8","c2_p5_1","c2_p5_2","c2_p5_3","c2_p5_4","c2_p5_5","c2_p5_6","c2_p6_1","c2_p6_2","c2_p6_3","c2_p6_4","c2_p6_5","c2_p6_6","c2_p6_7","c2_p6_8","c2_p6_10","c2_p10_1","c2_p10_2","c2_p10_3","c2_p10_4","c2_p10_5","c2_p10_6","c2_p10_7","c2_p10_8","c5_p8_1","c5_p8_2","c5_p8_3","c5_p8_4","c5_p8_5","c5_p8_6","c5_p12","c5_p15","c5_p16","c5_p23","c5_p11_recat","c5_p13_niv_recat","c5_p11_recat_1","c5_p11_recat_2","c5_p11_recat_3","c5_p11_recat_4","c5_p13_niv_recat_1","c5_p13_niv_recat_3","c5_p13_niv_recat_4","c5_p13_niv_recat_6"
"160509",0,0.0425531914893617,0,0.00531914893617021,0.957446808510638,0,0,0.0265957446808511,0.978723404255319,0.872340425531915,0.957446808510638,0.978723404255319,1,1,0.973404255319149,0.936170212765957,0.98936170212766,0.73936170212766,0.98936170212766,0.978723404255319,1,1,1,0.670212765957447,4.18617021276596,0.425531914893616,1.8563829787234,2.08510638297872,4.18617021276596,1,0,0,0,0,0,0,0.00531914893617021,0,0,0,0,0,0.98936170212766,0.00531914893617021,0,0.00531914893617021,0,0,0.558510638297872,0,0,0.436170212765957,0,0,0,0,0.941489361702128,0.0425531914893617,0.0159574468085106,0.473404255319149,0.0159574468085106,0,0,0.0106382978723404,0,0.5,0,0,0.0638297872340425,0.00531914893617021,0.436170212765957,0,0,0,0.49468085106383,0,0.85906862745098,0.0526960784313725,0.00735294117647059,0,0,0.0808823529411765,0.197303921568627,0.00687285223367699,0.638132295719845,0.00931677018633541,1.48897058823529,3.09313725490196,0.837009803921569,0,0,0.162990196078431,0.154411764705882,0.531862745098039,0.269607843137255,0.0441176470588235
"160510",0.00332963374028857,0.0921198668146504,0,0.0310765815760266,0.917869034406215,0,0,0.0188679245283019,0.90677025527192,0.65149833518313,0.863485016648168,0.880133185349612,0.986681465038846,0.983351831298557,0.889012208657048,0.820199778024418,0.966703662597114,0.425083240843508,0.970033296337403,0.936736958934517,0.991120976692564,0.995560488346282,0.95338512763596,0.679245283018869,4.48612652608213,0.277966101694916,1.84971751412429,2.53785310734463,4.56723163841808,0.987570621468927,0,0,0.00225988700564972,0.00903954802259887,0.00112994350282486,0,0.0745762711864407,0,0.00338983050847458,0,0.00225988700564972,0.00451977401129944,0.908474576271186,0.00564971751412429,0.00112994350282486,0,0.00564971751412429,0.00677966101694915,0.848587570621469,0,0,0.137853107344633,0.00112994350282486,0,0,0.00338983050847458,0.272316384180791,0.346892655367232,0.377401129943503,0.0135593220338983,0.00451977401129944,0,0.0305084745762712,0.613559322033898,0,0.308474576271186,0.0293785310734463,0,0.193220338983051,0.0192090395480226,0.00677966101694915,0.258757062146893,0.223728813559322,0.0508474576271186,0.233898305084746,0.0135593220338983,0.857275254865616,0.0518999073215939,0.00185356811862836,0.00139017608897127,0.000695088044485655,0.0880444856348469,0.175393883225208,0.0136286201022146,0.705694648993619,0.00889547813194959,1.38693234476367,3.10171455050973,0.870713623725672,0.00046339202965709,0,0.128822984244671,0.157553290083411,0.494207599629286,0.313948100092678,0.0342910101946247
"160511",0,0.0404761904761905,0,0.00238095238095238,0.933333333333333,0,0,0.0238095238095238,0.969047619047619,0.842857142857144,0.876190476190476,0.969047619047619,1,0.997619047619048,0.966666666666667,0.971428571428571,0.988095238095238,0.783333333333334,0.995238095238095,0.95952380952381,0.997619047619048,1,0.995238095238095,0.704761904761905,4.40952380952381,0.900726392251816,1.88377723970944,2.39225181598063,4.48426150121065,0.983050847457627,0,0,0,0.00726392251815981,0.00726392251815981,0.00242130750605327,0.0169491525423729,0,0,0,0.00242130750605327,0.00242130750605327,0.968523002421308,0.00968523002421308,0,0.00242130750605327,0.00242130750605327,0.00242130750605327,0.309927360774818,0.00242130750605327,0.00242130750605327,0.677966101694915,0,0,0,0,0.782082324455206,0.104116222760291,0.113801452784504,0.0581113801452785,0.00726392251815981,0.00484261501210654,0.00726392251815981,0.297820823244552,0.00242130750605327,0.610169491525424,0.0121065375302663,0,0.0702179176755448,0.0290556900726392,0.00968523002421308,0.106537530266344,0.639225181598063,0.0290556900726392,0.113801452784504,0.00242130750605327,0.824089635854341,0.0840336134453784,0.00728291316526613,0,0.000560224089635856,0.0840336134453784,0.233613445378152,0.0254452926208651,0.917865707434052,0,3.34733893557423,3.0733893557423,0.215686274509804,0.00280112044817927,0,0.781512605042017,0.225210084033613,0.370868347338936,0.343977591036415,0.0599439775910364
"160601",0.0111474149529118,0.461272342879108,0,0.040169133192389,0.639438785316164,0,0.000384393619065923,0.0167211224293677,0.737843551797047,0.435902364020753,0.478762252546596,0.741879684797226,0.896790313280797,0.952142994426293,0.658081875840855,0.590044205266206,0.854314818374018,0.369017874303296,0.980780319046704,0.751681722083423,0.95521814337882,0.988852585047089,0.806842206419375,0.862963674802993,4.4816452046896,0.312978598075782,2.47948164146865,2.34400157078343,4.57844099744746,0.987433732574121,0,0.00805026506970351,0.00157078342823483,0.000392695857058708,0.000785391714117416,0.00176713135676419,0.119772236402906,0.00235617514235225,0.0270960141370509,0.000392695857058708,0.00196347928529354,0.00451600235617514,0.834086000392696,0.0098173964264677,0,0.0117808757117612,0.0441782839191047,0.0263106224229334,0.671117219713332,0.00137443549970548,0.00451600235617514,0.240722560376988,0,0.000785391714117416,0.00098173964264677,0.0284704496367563,0.505203220106028,0.287846063224033,0.176713135676419,0.362850971922246,0.0765756921264481,0.056548203416454,0.0636167288435107,0.163557824464952,0.000589043785588062,0.241311604162576,0.0111918319261732,0.0237580993520518,0.139014333398783,0.0494796779893972,0.0649911643432162,0.292362065580208,0.156292951109366,0.0284704496367563,0.238759081091694,0.0306302768505792,0.687491536135061,0.152936396876269,0.00343068658872376,0.00288899923260952,0.00212160881144763,0.152530131359183,0.150453663160745,0.0170674941815364,0.725050330744896,0.0383331107252572,1.54534374576807,3.48309484042792,0.812485893558434,0.00857671647180969,4.51406130095247e-05,0.178892249356746,0.145713898794746,0.38843497494696,0.31151537037873,0.154335755879565
"160602",0,0.61439588688946,0,0.0231362467866324,0.84318766066838,0,0,0.0154241645244216,0.460154241645245,0.347043701799485,0.372750642673521,0.668380462724936,0.930591259640103,0.848329048843188,0.55012853470437,0.419023136246786,0.730077120822622,0.308483290488432,0.994858611825193,0.637532133676093,0.994858611825193,0.994858611825193,0.889460154241645,0.892030848329049,4.16709511568123,0.369509043927648,2.30490956072351,2.05167958656331,4.18863049095607,0.968992248062015,0,0.0310077519379845,0,0,0,0,0.0310077519379845,0,0.00258397932816537,0,0,0.00258397932816537,0.963824289405685,0,0,0.00516795865633075,0.0129198966408269,0.0103359173126615,0.661498708010336,0,0,0.310077519379845,0,0,0,0.00775193798449612,0.377260981912145,0.27906976744186,0.335917312661499,0.573643410852713,0.0387596899224806,0.00516795865633075,0,0.020671834625323,0,0.361757105943152,0,0,0.0852713178294574,0.0103359173126615,0.0232558139534884,0.124031007751938,0.253229974160207,0.0465116279069767,0.364341085271318,0.0930232558139535,0.762585456805469,0.0901180857675576,0,0.000621504039776276,0,0.14791796146675,0.108763206960845,0.0214876033057851,0.679133858267717,0.0151515151515152,1.34058421379739,3.34804226227471,0.886264760720945,0,0.000621504039776259,0.113113735239279,0.100683654443754,0.48663766314481,0.344313238036047,0.0683654443753884
"160603",0.00323974082073434,0.200863930885529,0,0.00647948164146868,0.877969762419006,0,0,0.00971922246220302,0.889848812095033,0.701943844492439,0.753779697624189,0.897408207343413,0.994600431965443,0.995680345572354,0.912526997840173,0.902807775377969,0.961123110151188,0.56047516198704,0.995680345572354,0.916846652267818,0.993520518358531,0.998920086393089,0.925485961123111,0.72354211663067,3.91252699784017,0.430309734513275,1.94469026548673,2.12278761061947,4.00774336283186,0.993362831858407,0,0.00663716814159292,0,0,0,0,0.00110619469026549,0,0.00221238938053097,0,0,0.00884955752212389,0.986725663716814,0.00110619469026549,0,0,0.0342920353982301,0.00221238938053097,0.496681415929204,0.00110619469026549,0.00331858407079646,0.462389380530973,0,0,0,0,0.89712389380531,0.0730088495575221,0.0298672566371681,0.332964601769911,0.246681415929204,0.0741150442477876,0,0.198008849557522,0,0.148230088495575,0,0,0.038716814159292,0.0254424778761062,0.0365044247787611,0.161504424778761,0.367256637168142,0.0199115044247788,0.334070796460177,0.0165929203539823,0.762111981433131,0.0501885697708152,0.000580214679431405,0.000870322019147094,0,0.187699448796055,0.175805047867711,0.0123546511627907,0.719839555692688,0.00894632206759444,2.37307803887438,3.20626631853786,0.541630403249202,0.000870322019147084,0.000290107339715695,0.457209167391935,0.145343777197563,0.446475195822454,0.363794604003481,0.0443864229765013
"160604",0.00602863602110023,0.12207987942728,0,0.00602863602110023,0.905048982667671,0,0,0.0188394875659382,0.936699321778447,0.771665410700827,0.834966088922383,0.943481537302184,0.990203466465712,0.991710625470987,0.950263752825924,0.915599095704595,0.981914091936699,0.494348153730218,0.99698568198945,0.965335342878673,0.998492840994725,0.995478522984175,0.960060286360211,0.92087415222306,3.9819140919367,0.607413010590014,2.06656580937973,2.12178517397882,3.99697428139183,0.894856278366112,0,0.0075642965204236,0,0.0975794251134644,0,0,0.0173978819969743,0.00075642965204236,0.0211800302571861,0,0,0.00075642965204236,0.951588502269289,0.00832072617246596,0,0.00226928895612708,0.0340393343419062,0.00453857791225416,0.665658093797277,0,0.00226928895612708,0.291225416036309,0,0,0,0.00151285930408472,0.385022692889561,0.170953101361573,0.442511346444781,0.379727685325265,0.0998487140695915,0.186838124054463,0,0.154311649016641,0.00151285930408472,0.17624810892587,0.00151285930408472,0,0.0242057488653555,0.0317700453857791,0.0249621785173979,0.214069591527988,0.45839636913767,0.0166414523449319,0.156580937972769,0.0733736762481089,0.785284683239776,0.0579390537289493,0.000200481154771455,0.000200481154771455,0.000400962309542909,0.156375300721732,0.17261427425822,0.0200411099691677,0.741254266211604,0.0179606025492468,1.09863672814755,3.07638331996793,0.964314354450682,0.00421010425020048,0,0.0314755412991179,0.155573376102646,0.530272654370489,0.277465918203689,0.0366880513231756
"160605",0.000336927223719677,0.117250673854447,0,0.00539083557951483,0.946091644204852,0,0.000336927223719677,0.011455525606469,0.92722371967655,0.69743935309973,0.833557951482479,0.932614555256065,0.993598382749326,0.994272237196765,0.923854447439353,0.9161051212938,0.977088948787062,0.517520215633422,0.988544474393531,0.936320754716982,0.996630727762803,0.997641509433962,0.970013477088949,0.658355795148245,4.49528301886792,0.608443990466459,2.12121212121212,2.03064351378958,4.54273067756214,0.996935648621042,0,0,0,0.000680966973101805,0.00238338440585632,0,0.00544773578481444,0.000340483486550902,0.00136193394620361,0,0,0.00306435137895812,0.987061627511066,0.00272386789240722,0,0.000340483486550902,0.0306435137895812,0.00102145045965271,0.473272046305754,0,0.00272386789240722,0.491998638066054,0,0,0,0.000680966973101805,0.698672114402451,0.104868913857678,0.195778004766769,0.0238338440585632,0.0204290091930541,0.0251957780047668,0.00102145045965271,0.139938712972421,0.000680966973101805,0.786857337419135,0.00136193394620361,0.000680966973101805,0.00272386789240722,0.00170241743275451,0.00510725229826353,0.15457950289411,0.627170582226762,0.0316649642492339,0.173987061627511,0.00306435137895812,0.780884473642044,0.0451049511296265,0.000560807562890602,0.00120173049190838,0.000721038295145058,0.172568498638039,0.15261977247236,0.0084459459459461,0.705464200068516,0.00872913992297816,1.10046466912354,3.14380708219836,0.96595096939593,0.000801153661272232,8.01153661272232e-05,0.0331677615766704,0.146130427816055,0.502082999519308,0.309645890081718,0.0421406825829194
"160606",0.0178704393149665,0.332092330603127,0,0.0290394638868206,0.822784810126582,0,0,0.0134028294862249,0.867460908413998,0.402829486224868,0.626209977661949,0.8265078183172,0.97096053611318,0.987341772151899,0.773641102010425,0.723752792256142,0.951600893521965,0.429635145197318,0.98957557706627,0.901712583767685,0.991064780342517,0.992553983618764,0.924795234549516,0.84512285927029,4.57036485480268,0.26047220106626,2.55826351865956,2.4988575780655,4.67479055597867,0.985529322162985,0,0,0,0.0129474485910129,0.00152322924600152,0,0.0814927646610815,0,0.00304645849200305,0,0,0.00380807311500381,0.906321401370906,0.00533130236100533,0,0.00837776085300838,0.0418888042650419,0.00152322924600152,0.712109672505712,0.00152322924600152,0.00152322924600152,0.233054074638233,0,0,0,0.0099009900990099,0.444021325209444,0.271896420411272,0.274181264280274,0.434120335110434,0.0746382330540746,0.0266565118050267,0.00456968773800457,0.232292460015232,0,0.219345011424219,0.00228484386900229,0.00609291698400609,0.111195734958111,0.0258948971820259,0.0121858339680122,0.52018278750952,0.188118811881188,0.0099009900990099,0.127189642041127,0.00533130236100533,0.756792144026186,0.0883797054009822,0.000818330605564671,0.00327332242225847,0.0034369885433716,0.151554828150574,0.136988543371522,0.0120952009364026,0.717124589597373,0.0125754527162978,1.16693944353519,3.26743044189853,0.941734860883797,0.00376432078559738,0.000327332242225859,0.0541734860883797,0.128641571194763,0.459901800327332,0.354828150572831,0.0566284779050737
"160701",0.00972972972972973,0.405765765765766,0,0.0313513513513514,0.734774774774775,0,0,0.0133333333333333,0.805045045045043,0.493333333333329,0.544864864864864,0.700540540540538,0.918918918918919,0.953873873873874,0.689009009009012,0.636756756756754,0.840360360360359,0.426666666666662,0.96,0.716036036036038,0.925765765765765,0.978738738738739,0.818378378378376,0.712792792792796,4.34198198198198,0.322828875045808,2.26713081714913,2.1066324661048,4.41517039208501,0.973983144008794,0,0.0164895566141444,0.00549651887138146,0,0.00109930377427629,0.00293147673140344,0.175522169292781,0.00146573836570172,0.00403078050567974,0.000732869182850861,0.000366434591425431,0.00366434591425431,0.790765848296079,0.0234518138512276,0,0.0183217295712715,0.0300476364968853,0.00659582264565775,0.509344082081349,0.00146573836570172,0.0106266031513375,0.423598387687798,0,0.000366434591425431,0.00293147673140344,0.0197874679369732,0.161597654818615,0.321363136680103,0.49395382924148,0.0494686698424331,0.00696225723708318,0.00622938805423232,0.0355441553682668,0.743129351410773,0.00439721509710517,0.148772444118725,0.00366434591425431,0.00183217295712715,0.274459508977647,0.060461707585196,0.0241846830340784,0.0795163063393184,0.22535727372664,0.0197874679369732,0.301209234151704,0.0150238182484427,0.743449321762576,0.134046676215352,0.00126379644451937,0.00345437694835277,0.00193782121492962,0.117954334821806,0.171118038587918,0.0349555813055233,0.695866582982157,0.0505995203836931,1.46086443676805,3.36860729631814,0.836127727693993,0.0153340635268346,8.42530963012891e-05,0.148453955682871,0.154435925520263,0.427584463729042,0.28822984244671,0.129749768303985
"160702",0.000773993808049536,0.03328173374613,0,0.00386996904024768,0.975232198142415,0,0,0.000773993808049536,0.967492260061919,0.96594427244582,0.957430340557275,0.991486068111455,0.996904024767802,0.996904024767802,0.990712074303406,0.985294117647059,0.990712074303406,0.879256965944272,0.996130030959752,0.992260061919505,0.99922600619195,1,0.997678018575851,0.74922600619195,4.90402476780186,0.961748633879781,1.42388758782201,2.06245120999219,4.94613583138173,0.297423887587822,0,0,0,0.702576112412178,0,0,0.0078064012490242,0,0.00156128024980484,0,0,0.00156128024980484,0.978922716627635,0.0101483216237315,0,0,0.00078064012490242,0.0039032006245121,0.106947697111632,0.00078064012490242,0.00702576112412178,0.88056206088993,0,0,0,0,0.327088212334114,0.024199843871975,0.648711943793911,0.00234192037470726,0,0,0,0.362997658079625,0.00156128024980484,0.626854020296643,0.00546448087431694,0.00078064012490242,0.00234192037470726,0,0.00234192037470726,0.0132708821233411,0.0171740827478532,0.0101483216237315,0.95160031225605,0.00312256049960968,0.913995445787353,0.0180416885619196,0.000175162024873013,0.000175162024873013,0.000175162024873013,0.0679628656507266,0.279908915747067,0.0109516616314199,0.54979927356146,0.00142500890630566,3.68873708180067,2.87423366614118,0.102820108600455,0.00140129619898406,0,0.89577859520056,0.223156419688212,0.510597302504817,0.239096163951655,0.0271501138553162
"160703",0.00540540540540541,0.307027027027027,0,0.0151351351351351,0.78054054054054,0,0,0.0140540540540541,0.896216216216215,0.693513513513509,0.6545945945946,0.810810810810813,0.975675675675676,0.987567567567567,0.827027027027027,0.837837837837837,0.954594594594594,0.645405405405411,0.968648648648649,0.843243243243245,0.995135135135135,0.984324324324324,0.934594594594596,0.77027027027027,4.42810810810811,0.541899441340786,2.02011173184358,2.22849162011174,4.57653631284916,0.945810055865922,0,0.011731843575419,0,0.041340782122905,0,0.00111731843575419,0.0536312849162011,0.00111731843575419,0.0379888268156425,0,0.0307262569832402,0.00279329608938547,0.856424581005587,0.0173184357541899,0,0.00949720670391061,0.0793296089385475,0.0363128491620112,0.5268156424581,0.00167597765363128,0.011731843575419,0.33463687150838,0,0.000558659217877095,0.000558659217877095,0.00391061452513967,0.553072625698324,0.110614525139665,0.331284916201117,0.137988826815642,0.0184357541899441,0.0363128491620112,0,0.156983240223464,0.00391061452513967,0.558659217877095,0.0860335195530726,0.00167597765363128,0.0463687150837989,0.011731843575419,0.0217877094972067,0.260335195530726,0.31731843575419,0.0385474860335196,0.288268156424581,0.0156424581005587,0.789981737542396,0.0549178189407766,0.0024784763892511,0.00534829115575281,0.0030002608922515,0.147404122097574,0.217714583876859,0.0259308510638297,0.807345904869125,0.0387518872672367,2.42147143229846,3.06470127837203,0.524132533263762,0.0030002608922515,0.000130446125750065,0.472736759718236,0.192929819984346,0.478867727628489,0.267023219410384,0.0611792329767806
"160704",0.00650759219088937,0.227765726681128,0,0.00976138828633406,0.928416485900217,0,0,0.00433839479392625,0.831887201735358,0.672451193058568,0.731019522776573,0.806941431670282,0.988069414316703,0.984815618221258,0.827548806941432,0.847071583514099,0.964208242950109,0.703904555314532,0.994577006507592,0.879609544468547,0.997830802603037,0.995661605206074,0.99349240780911,0.491323210412147,4.35140997830803,0.605351170568561,1.85061315496098,2.11036789297659,4.4726867335563,0.98216276477146,0,0.00780379041248606,0,0.00891861761426979,0.00111482720178372,0,0.0189520624303233,0,0,0,0,0.00334448160535117,0.968784838350056,0.00891861761426979,0,0,0.0144927536231884,0.00668896321070234,0.519509476031215,0,0.00445930880713489,0.454849498327759,0,0,0,0,0.780379041248606,0.0992196209587514,0.120401337792642,0.0802675585284281,0.0590858416945373,0.0278706800445931,0,0.235228539576366,0.00445930880713489,0.554069119286511,0.0379041248606466,0.00111482720178372,0.0557413600891862,0.0412486064659978,0.0780379041248606,0.173913043478261,0.0568561872909699,0.0356744704570792,0.548494983277592,0.0100334448160535,0.865974025974026,0.0561038961038967,0,0.00129870129870133,0.00181818181818176,0.07974025974026,0.236363636363636,0.0215311004784689,0.831096196868008,0.00855745721271395,1.65064935064935,3.0025974025974,0.782597402597403,0.000779220779220779,0,0.216623376623377,0.21012987012987,0.464155844155844,0.277142857142857,0.0485714285714286
"160705",0.00376647834274953,0.196798493408663,0,0.00753295668549906,0.85969868173258,0,0,0.0112994350282486,0.835216572504708,0.660075329566853,0.746704331450094,0.847457627118644,0.988700564971751,0.992467043314501,0.853107344632769,0.853107344632768,0.962335216572504,0.595103578154428,0.965160075329567,0.868173258003768,0.99623352165725,0.997175141242938,0.966101694915255,0.33804143126177,4.70056497175141,0.396030245746692,2.02457466918715,2.12948960302458,4.71833648393195,0.997164461247637,0,0.00283553875236295,0,0,0,0,0.0406427221172023,0.00189035916824197,0.0113421550094518,0,0,0.0056710775047259,0.924385633270321,0.0160680529300567,0,0.00283553875236295,0.0189035916824197,0.0113421550094518,0.284499054820416,0.000945179584120983,0.00756143667296786,0.673913043478261,0,0.000945179584120983,0,0.000945179584120983,0.50945179584121,0.126654064272212,0.362003780718336,0.0151228733459357,0.00661625708884688,0.0463137996219282,0,0.334593572778828,0,0.597353497164461,0,0,0.0453686200378072,0.0189035916824197,0.00850661625708885,0.173913043478261,0.428166351606805,0.0368620037807183,0.271266540642722,0.0170132325141777,0.852035321990092,0.0303682963601118,0.000215377988369598,0.000861511953478349,0.00107688994184796,0.1154426017661,0.267714839543397,0.0112903225806452,0.750752837618717,0.01171875,1.35817359465862,2.82812836528107,0.86926556105966,0.0170148610811975,0,0.113719577859143,0.238423433125135,0.519922463924187,0.209993538660349,0.0316605642903295
"160706",0.000425894378194208,0.0421635434412266,0,0.00170357751277683,0.965076660988075,0,0.000425894378194208,0.000851788756388416,0.949318568994889,0.909710391822829,0.935264054514479,0.944633730834753,0.991056218057921,0.99488926746167,0.961243611584327,0.959965928449744,0.978279386712095,0.850085178875636,0.99701873935264,0.975298126064736,0.997870528109029,0.998722316865417,0.992333901192504,0.468057921635434,4.92717206132879,0.767702936096714,1.77288428324697,2.0807426597582,4.99525043177893,0.585492227979275,0,0.00172711571675302,0,0.411917098445596,0.000863557858376511,0,0.00820379965457686,0,0.0323834196891192,0,0.000431778929188256,0.00129533678756477,0.924870466321243,0.0328151986183074,0,0.00129533678756477,0.0241796200345423,0.0038860103626943,0.216321243523316,0.000431778929188256,0.00734024179620035,0.746545768566494,0,0,0,0.000863557858376511,0.439550949913644,0.0738341968911917,0.485751295336788,0.00993091537132988,0.00215889464594128,0.281088082901554,0.00215889464594128,0.266839378238342,0.0341105354058722,0.324697754749568,0.0790155440414508,0,0.0133851468048359,0.00734024179620035,0.00474956822107081,0.0293609671848014,0.0656303972366149,0.0280656303972366,0.84887737478411,0.00259067357512953,0.856201661415067,0.0275947674973742,0.00019096724911677,0.000381934498233523,0.00105031987014228,0.115535185715649,0.338012030936694,0.0204277817832255,0.428556539864512,0.000947867298578209,2.01871479041345,2.71469492981954,0.660173780196696,0.000286450873675165,0.000190967249116776,0.339348801680512,0.297431490499379,0.448964002673541,0.225627804831471,0.0279767019956078
"160801",0.00370828182941904,0.315203955500618,0,0.0259579728059332,0.754017305315204,0,0,0.030902348578492,0.798516687268232,0.396786155747836,0.645241038318912,0.716934487021013,0.966625463535229,0.964153275648949,0.677379480840545,0.606922126081581,0.88257107540173,0.505562422744128,0.834363411619283,0.562422744128554,0.978986402966626,0.982694684796045,0.911001236093943,0.662546353522868,4.03213844252163,0.259119496855345,2.24528301886793,2.45786163522013,4.10314465408805,0.967295597484277,0,0.010062893081761,0,0.020125786163522,0,0.00251572327044025,0.0943396226415094,0,0.00251572327044025,0,0,0,0.89937106918239,0.00377358490566038,0,0.00251572327044025,0.0226415094339623,0.00251572327044025,0.647798742138365,0,0.0050314465408805,0.319496855345912,0,0,0,0.00377358490566038,0.613836477987421,0.244025157232704,0.138364779874214,0.0339622641509434,0.0113207547169811,0,0,0.513207547169811,0.00125786163522013,0.291823899371069,0.147169811320755,0.00125786163522013,0.213836477987421,0.0842767295597484,0.060377358490566,0.228930817610063,0.19874213836478,0.020125786163522,0.147169811320755,0.0465408805031447,0.777875586854458,0.116784037558685,0.0322769953051636,0.00557511737089203,0.00264084507042255,0.0674882629107978,0.153755868544601,0.0317567567567567,0.650323774283071,0.0119236883942766,1.38673708920187,3.49383802816901,0.821302816901408,0.0742370892018779,0.000880281690140845,0.103579812206573,0.126173708920188,0.415199530516432,0.314847417840376,0.143779342723005
"160802",0,0.1484375,0,0,0.921875,0,0,0.0234375,0.9375,0.8515625,0.78125,0.9453125,1,1,0.953125,0.9765625,0.9609375,0.8984375,0.984375,0.953125,1,0.9921875,0.9921875,0.3671875,3.96875,1,1.6171875,2.0234375,3.96875,1,0,0,0,0,0,0,0.015625,0,0,0,0,0.0078125,0.96875,0.0078125,0,0,0,0,0.65625,0,0,0.34375,0,0,0,0,0.9453125,0.046875,0.0078125,0,0,0,0,0.03125,0,0.96875,0,0,0,0,0.0078125,0.375,0.046875,0.0390625,0.53125,0,0.814432989690722,0.0907216494845362,0.0123711340206186,0,0,0.0824742268041237,0.167010309278351,0.011764705882353,0.524122807017543,0.00440528634361233,1.21649484536083,3.35463917525773,0.898969072164948,0.043298969072165,0,0.0577319587628866,0.129896907216495,0.478350515463918,0.280412371134021,0.111340206185567
"160803",0.00187265917602996,0.250936329588015,0,0.00187265917602996,0.893258426966292,0,0,0.0131086142322097,0.874531835205993,0.700374531835206,0.722846441947565,0.906367041198503,0.99250936329588,0.99625468164794,0.872659176029962,0.919475655430711,0.951310861423221,0.711610486891385,0.99625468164794,0.911985018726592,1,0.99812734082397,0.99625468164794,0.367041198501872,4.17790262172285,0.7131931166348,2.12428298279159,2.21606118546845,4.26577437858508,0.858508604206501,0,0,0,0.141491395793499,0,0,0.00382409177820268,0,0.00382409177820268,0,0,0.00191204588910134,0.990439770554493,0,0,0,0.0133843212237094,0.011472275334608,0.58508604206501,0,0.00191204588910134,0.388145315487572,0,0,0,0,0.87189292543021,0.105162523900574,0.0229445506692161,0.0975143403441683,0.011472275334608,0,0,0.107074569789675,0,0.755258126195029,0.0286806883365201,0,0.0516252390057361,0.00956022944550669,0.0420650095602294,0.101338432122371,0.175908221797323,0.0267686424474187,0.581261950286807,0.011472275334608,0.795678722404884,0.0624706434945982,0.0117426021606388,0,0.00751526538280888,0.124001878816346,0.223109441052137,0.0310077519379845,0.76797223599405,0.00471698113207545,2.47721935180836,3.00516674495068,0.504462188821043,0.00469704086425552,0,0.490840770314702,0.193048379520902,0.518083607327384,0.237670267731329,0.0511977454203852
"160804",0,0.075098814229249,0,0.00790513833992095,0.956521739130435,0,0,0.00395256916996047,0.960474308300395,0.881422924901186,0.91304347826087,0.972332015810277,1,1,0.976284584980237,0.976284584980237,0.976284584980237,0.960474308300395,1,0.964426877470356,1,1,1,0.608695652173912,4.54150197628458,0.976190476190476,2.25396825396825,2.07539682539683,4.55952380952381,1,0,0,0,0,0,0,0.00396825396825397,0,0,0,0,0,0.992063492063492,0.00396825396825397,0,0,0.0198412698412698,0,0.920634920634921,0,0,0.0595238095238095,0,0,0,0,0.972222222222222,0.0198412698412698,0.00793650793650794,0,0,0,0.0119047619047619,0.0119047619047619,0,0.944444444444444,0.0317460317460317,0,0,0,0.0198412698412698,0.194444444444444,0.19047619047619,0.0238095238095238,0.567460317460317,0.00396825396825397,0.822335025380711,0.0592216582064296,0.0490693739424704,0.00930626057529615,0.00169204737732657,0.0685279187817259,0.184433164128596,0.0347826086956522,0.527827648114901,0.00188679245283019,1.43485617597293,3.24450084602369,0.83756345177665,0.0262267343485618,0,0.136209813874789,0.160744500846024,0.469543147208122,0.271573604060914,0.0981387478849408
